id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7049218872,https://boston.craigslist.org/gbs/apa/d/chelsea-2-miles-from-boston-luxury/7049218872.html,boston,https://boston.craigslist.org,2239,apartment,960,2,2.0,0,1,1,0,0,0,laundry on site,detached garage,https://images.craigslist.org/00A0A_eqPLZnFskut_600x450.jpg,"One Webster, located in Chelsea, Massachusetts, is the epitome of luxury apartment living, offering studios, one, and two-bedroom apartment homes. Our community is conveniently situated just minutes from the best dining, shopping and nightlife that Boston has to offer. We are a sister city to Boston, being just ten minutes away, so if you are looking for apartments near Boston, we are a perfect choice!     Centrally Located   One Webster is located between Route 1A and Route 1 North.  We are near the intersection of Eastern Avenue and Webster Avenue, running just off Broadway.  We are centrally located with easy access to all major routes leading to Boston, New Hampshire, Cape Cod, Maine, and the beaches. We are two miles away from the Mystic Mall and the Marina at Admirals Hills is also a short ride away.   Our Walkscore is rated 76, which means most errands can be accomplished on foot and there are many nearby transportation options. The Silver Line 3 is just one block away and within walking distance from One Webster.   The station nearest our Chelsea apartments is the Eastern Avenue Station.    Schools Nearby   Our community is right across the street from Frank M. Sokolowski Elementary School.  There are several other elementary, middle, and high schools in the area. Bunker Hill Community College is within a 15-minute commute.   Community and Apartment Amenities   At One Webster, each of our residents receives VIP treatment with access to our 24-hour fitness center, Wi-Fi lounge, and resort-style pool.  In addition, we have an onsite childcare facility available for families. Our one and two-bedroom floorplan Chelsea apartment homes are fully equipped with every modern convenience, including hardwood floors, sprawling walk-in closets (in select units), gourmet style kitchens, and granite countertops.   Floorplans   We have studios, one, and two-bedroom apartment homes. The floorplans range in size between 590 square feet and 970 square feet.  The building has a parking garage in which you can reserve a space at an additional monthly fee. Come visit One Webster today to see what we have to offer!  -Private Community Access -Ask Us About Our Hardwood Flooring! -Sparkling Pool & Cabanas -Oversized Energy Efficient Windows -Professional On-site Management -Breakfast Bar with Overhead Lighting -Online Payments Available -Dishwasher -Gourmet Style Kitchen -Stainless Steel Energy Star Appliances  Call: (617) 209-3213  For more information, visit us at: livewithjrk.com/OneWebster",42.3991,-71.0204,ma
7049107153,https://boston.craigslist.org/nos/apa/d/haverhill-large-3-bedroom-for-rent/7049107153.html,boston,https://boston.craigslist.org,1700,apartment,1200,3,1.0,0,0,0,0,0,0,no laundry on site,no parking,https://images.craigslist.org/00n0n_L1FkHUC82z_600x450.jpg,"Large 3 bedroom in desired neighborhood  Bright sunny living and dinning room Large eat in kitchen with large pantry all recently remodeled  Available March 1 Must have clean rental history Submit to a credit check no previous evictions Includes heat only $1,700 per month",42.7837,-71.0735,ma
7049028972,https://boston.craigslist.org/gbs/apa/d/boston-furnished-beacon-hill-mgh-1br-w/7049028972.html,boston,https://boston.craigslist.org,3890,apartment,550,1,1.0,0,0,0,0,0,1,w/d in unit,,https://images.craigslist.org/00L0L_i3NcEGzPIDH_600x450.jpg,"Price varies by duration of stay:  12+ month lease: $3,890* / mo 6 to 12 month lease: $4,090* / mo 2 to 6 month lease: $4,190* / mo  Prices quoted are applicable only if billed upfront for the entire duration of the contract. Rates are up to 9% higher if billed monthly. Prices are exclusive of any taxes (applicable only for leases below 180 days) or utilities.  Follow the link to book online! https://www.theblueground.com/furnished-apartments-boston-usa/boston-beacon-hill-091? utm_source=classified-8  Show up and start living from day one in Boston with this pretty one-bedroom Blueground apartment. Youâll love coming home to this thoughtfully furnished, beautifully designed, and fully-equipped Beacon Hill home with stunning views over the city. (ID #BOS91)  Designed With You In Mind  As with any Blueground apartment, youâll find a thoughtfully designed space complete with beautiful furniture and a fully-equipped kitchen in this one-bedroom property. And, thanks to our superior quality mattresses, luxury linens, and towels, you can relax knowing youâll always feel comfortably at home. When youâre ready for some fun, you can take in the Boston vibes or bring the entertainment to you with the premium wireless speaker or smart TV. This apartment also offers in-apartment laundry.  Sleeping Arrangements  -Queen Bed, 63in/160cm  Amenities  Building amenities unique to this one-bedroom apartment include an on-site:  -Elevator  Arrival And Ongoing Support  The entire apartment is yours to enjoy! Youâll either be personally greeted by a Blueground team member or given self check-in instructions.  Throughout your stay, youâll have access to our Client Experience team through the Blueground App. You can schedule additional cleanings, submit maintenance requests, and view our neighborhood recommendations with just a few taps.  Weâll share all details upon confirmation of your stay.  Ideally Located  This furnished apartment is in Beacon Hill, one of Bostonâs most picturesque spots. The streets are lined with Federal-style houses and antique lanterns. Famously, it is the sight of the nationâs first public park and the impressive Massachusetts State House. The neighborhoodâs prestigious reputation is well-deserved, as it is both historic and contemporary at the same time. The term âBeacon Hillâ is often used to refer to the state government or the legislature. Residents can take a stroll over to the nearby Boston Common. Jet-setting is easy since Logan International Airport is just 20 minutes away on the T, or 10 minutes away by car.  A Few Things To Note  Building amenities may have an extra cost.  This Blueground apartment can be booked for a minimum of two months, to a year or more.",42.3609,-71.0639,ma
7042388137,https://boston.craigslist.org/gbs/apa/d/newton-lovely-first-floor-in-house-on/7042388137.html,boston,https://boston.craigslist.org,2100,apartment,1200,2,1.0,0,1,1,0,0,0,laundry on site,detached garage,https://images.craigslist.org/00101_fNSjlrFckuh_600x450.jpg,Easy access to Exit 17 on Mass Pike. 57 Bus to Kenmore and express buses to Copley Square and the Financial District. Two parking - one in Garage. Very close to express bus and 57 bus. Close to Bigelow Middle and Underwood Elementary School. Enclosed heated sunroom can be used as a study. Open back deck and patio area.,42.3529,-71.1778,ma
7041332745,https://boston.craigslist.org/gbs/apa/d/allston-renovated-2bd-1bth-available/7041332745.html,boston,https://boston.craigslist.org,2400,apartment,1000,2,1.0,0,0,1,0,0,0,laundry in bldg,,https://images.craigslist.org/00202_ipoka0o8rRN_600x450.jpg,"Renovated a few years ago, this two bedroom one bathroom is just a block away from all of the Allston bars and restaurants. Short walk to the 57 bus among others, the green line, and the commuter rail.   Off street parking in driveway available for rent.  Free laundry is in building. Heat and hot water are included in rent. Central A/C.   This listing is by the landlord. No broker fee",42.3541,-71.1302,ma
7039468084,https://boston.craigslist.org/gbs/apa/d/brighton-3-beds-1-bath-perfect-location/7039468084.html,boston,https://boston.craigslist.org,3200,apartment,1334,3,1.0,0,0,0,0,0,0,w/d in unit,,https://images.craigslist.org/00S0S_eK2dfgqflF8_600x450.jpg,"Location! Location! Location! This bright unit features an open layout with very spacious 3 beds/1 bath with spacious living room. 2 private balconies. Natural light throughout, freshly painted ,ready to move- in. Laundry in unit, hardwood floor throughout, high ceilings. Rent includes heat and hot water. Quickly accessible to Green Line Warren street T stop. No Brokerage fee.",42.3472,-71.1405,ma
7039274276,https://boston.craigslist.org/gbs/apa/d/milton-village-4bedroom-15bath-single/7039274276.html,boston,https://boston.craigslist.org,3200,house,1600,4,1.5,0,0,0,0,0,0,w/d in unit,carport,https://images.craigslist.org/00A0A_bhix0kb00Qi_600x450.jpg,"Newly renovated 4 bedroom home with office/playroom space. Parking space, off street parking, great location. T accessible.",42.2863,-71.083,ma
7039185957,https://boston.craigslist.org/gbs/apa/d/hyde-park-spacious-3-bedroom-for-rent/7039185957.html,boston,https://boston.craigslist.org,2400,apartment,1113,3,1.0,0,0,0,0,0,0,,,https://images.craigslist.org/00Q0Q_6dJruitmTNG_600x450.jpg,"Spacious 3 bedroom available for rent! DELEADED. Plenty of natural light, stainless steel appliances, hardwood floors, plenty of storage space. Large master bedroom with two walk in closets. Includes living room, dining room and kitchen. Minutes away from T bus stop (32 bus line directly to Forest Hills station) & shopping centers nearby, close access to highways. Minutes away from the public library.",42.2648,-71.118,ma
7051186519,https://boston.craigslist.org/sob/apa/d/plymouth-800-sqft-2bd-1-bath-furnished/7051186519.html,boston,https://boston.craigslist.org,2100,house,800,2,1.0,0,0,0,0,0,1,laundry in bldg,off-street parking,https://images.craigslist.org/01717_liCZwJDYFUa_600x450.jpg,"12 2BR / 1Ba 800ft2  furnished  house  laundry in bldg  no smoking  off-street parking   Second floor raised ranch rental.  Large master with 2 closets new floors ceiling 52"" fan, wall mount for tv blinds etc. 14x13' second bedrooom with new floors ceiling fan blinds paint etc. Kitchen new 4 years ago, including high end stainless appliances, wood look tile floors, island with beautiful butcher block top. Fireplace Set up a viewing today!! Available now!",41.9104,-70.642,ma
7051172174,https://boston.craigslist.org/gbs/apa/d/medford-beautiful-apartment-in-medford/7051172174.html,boston,https://boston.craigslist.org,1400,apartment,450,1,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00303_kfusm8eml6w_600x450.jpg,"Everything you need in the heart of Medford!   Enjoy freshly painted walls, cozy bedroom, and a private balcony  Under 1000 feet to Target, Blink Fitness, Rite aid, Sunoco Gas, and great cheap restaurants.   Excellent location for transportation! Easy Orange Line access via bus routes 95 and 101. Drive 1 mile to Malden Center, or ride to Downtown Boston on bus route 325.",42.4173,-71.1087,ma
7051087834,https://boston.craigslist.org/gbs/apa/d/brookline-village-luxury-rental/7051087834.html,boston,https://boston.craigslist.org,6500,apartment,1339,2,2.0,0,0,1,0,0,0,w/d in unit,valet parking,https://images.craigslist.org/00R0R_fwiO2OWRNNl_600x450.jpg,"Beautiful sun drenched corner, 2 bedroom and 2 bathroom condominium. Beautifully appointed kitchen with granite countertops and large window. Valet garage parking, 24/7 concierge. Room service available from Sorelina. On site newly renovated fitness center with steam.",42.3319,-71.1121,ma
7050829052,https://boston.craigslist.org/nos/apa/d/topsfield-renovated-loft-style-1/7050829052.html,boston,https://boston.craigslist.org,1795,apartment,650,1,1.0,1,1,1,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00H0H_80F3IUomHHk_600x450.jpg,"Gut Renovated 1 Bedroom Loft Style Apartment available in Topsfield. These units are available for January 15th and are brand new, they are currently under construction and are not finished yet. The photos are not of the exact unit, however, they show what the finishes will look like. The apartment comes available with the following amenities: - Newly Renovated - Hardwood Floors - Laundry in Unit - Prime location in Topsfield - Access to route 1 - Full Kitchen - Professionally Managed - 24/7 Maintenance",42.6372,-70.9516,ma
7050745202,https://boston.craigslist.org/gbs/apa/d/boston-charming-furnished-studio-patio/7050745202.html,boston,https://boston.craigslist.org,2800,condo,500,0,1.0,0,0,0,0,0,1,w/d in unit,no parking,https://images.craigslist.org/00y0y_hOTrvFLTa2h_600x450.jpg,"Charming garden level studio on Dartmouth St. between Beacon St. and Marlborough St. in an owner-occupied brownstone building. This completely renovated unit has a state-of-the-art kitchen, Jacuzzi tub, walk-in closet, Murphy bed, fireplace, washer/dryer in unit, office alcove, and private patio. Electricity, heat and hot water are included. Sorry, no pets allowed.  ***Close to shopping, Charles River Esplanade, and public transportation.***  Unit is fully furnished.    Call Mort at 617-872-4424",42.353,-71.0788,ma
7038475181,https://boston.craigslist.org/gbs/apa/d/cambridge-sparkling-2-bedroom-2/7038475181.html,boston,https://boston.craigslist.org,3431,apartment,1090,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00O0O_4m7aTvSVORT_600x450.jpg,"Sparkling, renovated 2 bedrooms, 2 bath apartment near Alewife T. Galley kitchen with stainless steel appliances. Heat and hot water included. Driveway parking for $175 per month. Garage parking for $240. Pets welcome with additional fee (breed and weight restrictions). Amenities include; outdoor pool, community room, and 24-hour fitness room w/sauna. Full fee paid!  Listing # 194354529",42.3932,-71.1338,ma
